instance_id;value;time
Mallows_0;0.5059523809523809;0.5554540157318115
Mallows_1;0.17708333333333331;0.4492969512939453
Mallows_2;0.4992559523809524;0.47734951972961426
Mallows_3;0.9226190476190476;0.4806075096130371
Mallows_4;0.13095238095238096;0.47492551803588867
Mallows_5;0.2819940476190476;0.4699249267578125
Mallows_6;0.06398809523809525;0.45575857162475586
Mallows_7;0.5089285714285714;0.48970723152160645
Mallows_8;0.33482142857142855;0.45646214485168457
Mallows_9;0.14136904761904762;0.47680044174194336
Mallows_10;0.25892857142857145;0.47763919830322266
Mallows_11;0.19642857142857142;0.46866679191589355
Mallows_12;0.39583333333333337;0.5130228996276855
Mallows_13;0.5669642857142857;0.5078039169311523
Mallows_14;0.65625;0.4800882339477539
Mallows_15;0.29017857142857145;0.4600107669830322
Mallows_16;0.5610119047619048;0.45525264739990234
Mallows_17;0.7723214285714286;0.4872307777404785
Mallows_18;0.08258928571428571;0.4550056457519531
Mallows_19;0.30654761904761907;0.5009386539459229
Mallows_20;0.6636904761904762;0.48729372024536133
Mallows_21;0.18898809523809526;0.45833659172058105
Mallows_22;0.2805059523809524;0.4555823802947998
Mallows_23;0.16964285714285715;0.45264744758605957
Mallows_24;0.2931547619047619;0.4645051956176758
Mallows_25;0.6577380952380952;0.47261881828308105
Mallows_26;0.08705357142857142;0.4586477279663086
Mallows_27;0.9211309523809524;0.4745926856994629
Mallows_28;0.5729166666666667;0.4713253974914551
Mallows_29;0.32142857142857145;0.4404332637786865
Mallows_30;0.004464285714285714;0.48779821395874023
Mallows_31;0.7931547619047619;0.4643430709838867
Mallows_32;0.023065476190476192;0.45868730545043945
Mallows_33;0.4107142857142857;0.4631636142730713
Mallows_34;0.4032738095238095;0.46555185317993164
Mallows_35;0.12053571428571429;0.4554910659790039
Mallows_36;0.5178571428571429;0.46001338958740234
Mallows_37;0.11755952380952381;0.45116209983825684
Mallows_38;0.4055059523809524;0.46822333335876465
Mallows_39;0.08110119047619048;0.4743516445159912
Mallows_40;0.33035714285714285;0.4650852680206299
Mallows_41;0.599702380952381;0.4784219264984131
Mallows_42;0.4538690476190476;0.4607226848602295
Mallows_43;0.2857142857142857;0.4784867763519287
Mallows_44;0.03273809523809524;0.4622774124145508
Mallows_45;0.4419642857142857;0.46158266067504883
Mallows_46;0.27976190476190477;0.4453465938568115
Mallows_47;0.6577380952380952;0.4814286231994629
Mallows_48;0.08630952380952381;0.43724656105041504
Mallows_49;0.8928571428571429;0.4703395366668701
Mallows_50;0.619047619047619;0.47229504585266113
Mallows_51;0.38392857142857145;0.4710979461669922
