instance_id;value;time
Mallows_0;0.259672619047619;0.0029909610748291016
Mallows_1;0.1577380952380952;0.0029921531677246094
Mallows_2;0.09300595238095237;0.002991914749145508
Mallows_3;0.03497023809523813;0.0039899349212646484
Mallows_4;0.22916666666666669;0.0029914379119873047
Mallows_5;0.08779761904761907;0.002991914749145508
Mallows_6;0.44494047619047616;0.0029921531677246094
Mallows_7;0.3638392857142857;0.0029921531677246094
Mallows_8;0.3779761904761904;0.0029916763305664062
Mallows_9;0.8117559523809526;0.002993345260620117
Mallows_10;0.09002976190476189;0.0030298233032226562
Mallows_11;0.07886904761904764;0.002986431121826172
Mallows_12;0.07663690476190478;0.0029969215393066406
Mallows_13;0.3311011904761904;0.00299072265625
Mallows_14;0.2619047619047619;0.002991914749145508
Mallows_15;0.27901785714285715;0.002991914749145508
Mallows_16;0.36011904761904756;0.0029947757720947266
Mallows_17;0.21056547619047614;0.0029888153076171875
Mallows_18;0.37648809523809523;0.002994537353515625
Mallows_19;0.08407738095238096;0.0029866695404052734
Mallows_20;0.2805059523809524;0.0029969215393066406
Mallows_21;0.10565476190476189;0.0029892921447753906
Mallows_22;0.2886904761904763;0.001992464065551758
Mallows_23;0.3876488095238096;0.0029964447021484375
Mallows_24;0.6004464285714286;0.002990245819091797
Mallows_25;0.22544642857142858;0.0029921531677246094
Mallows_26;0.421875;0.0029566287994384766
Mallows_27;0.03645833333333328;0.0030269622802734375
Mallows_28;0.062499999999999986;0.0029976367950439453
Mallows_29;0.09821428571428573;0.002988576889038086
Mallows_30;0.9806547619047619;0.0029878616333007812
Mallows_31;0.15997023809523814;0.0029964447021484375
Mallows_32;0.7633928571428571;0.0029897689819335938
Mallows_33;0.28794642857142855;0.0029926300048828125
Mallows_34;0.22767857142857142;0.0019958019256591797
Mallows_35;0.2879464285714285;0.002989530563354492
Mallows_36;0.18154761904761907;0.002992391586303711
Mallows_37;0.6272321428571429;0.0029921531677246094
Mallows_38;0.2931547619047619;0.002992868423461914
Mallows_39;0.7522321428571429;0.002991199493408203
Mallows_40;0.5096726190476191;0.0029938220977783203
Mallows_41;0.14955357142857142;0.002992391586303711
Mallows_42;0.4732142857142857;0.0029921531677246094
Mallows_43;0.11532738095238093;0.002989053726196289
Mallows_44;0.7946428571428571;0.002993345260620117
Mallows_45;0.4382440476190476;0.0029909610748291016
Mallows_46;0.31994047619047616;0.002957582473754883
Mallows_47;0.27083333333333337;0.0029916763305664062
Mallows_48;0.5000000000000001;0.003989219665527344
Mallows_49;0.04017857142857146;0.0029921531677246094
Mallows_50;0.25148809523809523;0.003989219665527344
Mallows_51;0.4627976190476191;0.003024578094482422
Mallows_52;0.15699404761904762;0.002996206283569336
Mallows_53;0.43303571428571425;0.0029914379119873047
Mallows_54;0.39211309523809523;0.002992391586303711
Mallows_55;0.38690476190476186;0.002991914749145508
Mallows_56;0.11755952380952385;0.0029904842376708984
Mallows_57;0.1130952380952381;0.0029947757720947266
Mallows_58;0.4188988095238096;0.002990245819091797
Mallows_59;0.3355654761904762;0.0019936561584472656
Mallows_60;0.6078869047619049;0.0029921531677246094
Mallows_61;0.6808035714285714;0.0029947757720947266
Mallows_62;0.12276785714285714;0.002986431121826172
Mallows_63;0.4635416666666667;0.0029964447021484375
Mallows_64;0.6249999999999999;0.0029904842376708984
Mallows_65;0.5066964285714286;0.0029566287994384766
Mallows_66;0.22767857142857142;0.0039899349212646484
Mallows_67;0.4300595238095238;0.0030243396759033203
Mallows_68;0.640625;0.002997159957885742
Mallows_69;0.849702380952381;0.0029892921447753906
Mallows_70;0.5639880952380952;0.001991748809814453
Mallows_71;0.11755952380952382;0.003957509994506836
Mallows_72;0.6183035714285714;0.003988981246948242
Mallows_73;0.7001488095238094;0.003989458084106445
Mallows_74;0.2313988095238095;0.003989219665527344
Mallows_75;0.3251488095238096;0.004215240478515625
Mallows_76;0.3467261904761904;0.002991199493408203
Mallows_77;0.4575892857142857;0.0033528804779052734
Mallows_78;0.9017857142857143;0.0030281543731689453
Mallows_79;0.5796130952380951;0.003091096878051758
Mallows_80;0.5550595238095237;0.002957582473754883
Mallows_81;0.7641369047619049;0.0030472278594970703
Mallows_82;0.15699404761904764;0.0029916763305664062
Mallows_83;0.030505952380952394;0.004040241241455078
Mallows_84;0.14211309523809526;0.004038333892822266
Mallows_85;0.31026785714285715;0.002994060516357422
Mallows_86;0.1480654761904762;0.0030298233032226562
Mallows_87;0.3757440476190477;0.00399017333984375
Mallows_88;0.2663690476190476;0.003063678741455078
Mallows_89;0.5394345238095238;0.003988742828369141
Mallows_90;0.5066964285714286;0.00311279296875
Mallows_91;0.0944940476190476;0.003052949905395508
Mallows_92;0.07142857142857142;0.003026723861694336
Mallows_93;0.42782738095238093;0.0020515918731689453
Mallows_94;0.45907738095238104;0.001993894577026367
Mallows_95;0.18526785714285715;0.003045797348022461
Mallows_96;0.4047619047619047;0.0029914379119873047
Mallows_97;0.12946428571428575;0.003068208694458008
Mallows_98;0.3333333333333333;0.0029914379119873047
Mallows_99;0.7522321428571427;0.004076957702636719
Mallows_100;0.13169642857142858;0.0029916763305664062
Mallows_101;0.20386904761904762;0.00407862663269043
Mallows_102;0.07812500000000003;0.0030786991119384766
Mallows_103;0.10491071428571429;0.0029931068420410156
Mallows_104;0.8623511904761906;0.004083395004272461
Mallows_105;0.5595238095238094;0.005038738250732422
Mallows_106;0.5997023809523808;0.0070383548736572266
Mallows_107;0.4419642857142857;0.0060541629791259766
Mallows_108;0.5833333333333334;0.003987789154052734
Mallows_109;0.16294642857142858;0.00404667854309082
Mallows_110;0.6495535714285714;0.0060536861419677734
Mallows_111;0.3125;0.005046844482421875
Mallows_112;0.6607142857142857;0.007038116455078125
Mallows_113;0.287202380952381;0.0070302486419677734
Mallows_114;0.09821428571428568;0.0050411224365234375
Mallows_115;0.8139880952380951;0.004039287567138672
Mallows_116;0.11383928571428571;0.003991603851318359
Mallows_117;0.2373511904761905;0.003046274185180664
Mallows_118;0.37351190476190477;0.0029916763305664062
Mallows_119;0.08184523809523807;0.0040340423583984375
Mallows_120;0.4188988095238095;0.005043506622314453
Mallows_121;0.09226190476190475;0.007025480270385742
Mallows_122;0.5595238095238095;0.006031990051269531
Mallows_123;0.2619047619047619;0.0030264854431152344
Mallows_124;0.06324404761904763;0.007025957107543945
Mallows_125;0.6168154761904763;0.003989219665527344
Mallows_126;0.15401785714285715;0.0030355453491210938
Mallows_127;0.2663690476190476;0.0029916763305664062
Mallows_128;0.5848214285714286;0.004031181335449219
Mallows_129;0.1592261904761905;0.004027605056762695
Mallows_130;0.2194940476190476;0.0029926300048828125
Mallows_131;0.1197916666666667;0.004055023193359375
Mallows_132;0.396577380952381;0.004033088684082031
Mallows_133;0.8288690476190477;0.002993345260620117
Mallows_134;0.43601190476190477;0.006022930145263672
Mallows_135;0.8459821428571429;0.00704193115234375
Mallows_136;0.40550595238095244;0.007042646408081055
Mallows_137;0.23586309523809526;0.0040493011474609375
Mallows_138;0.7983630952380952;0.004040241241455078
Mallows_139;0.16592261904761907;0.002991914749145508
Mallows_140;0.650297619047619;0.003039836883544922
Mallows_141;0.08854166666666667;0.005049228668212891
Mallows_142;0.2819940476190476;0.00604701042175293
Mallows_143;0.5;0.002992391586303711
Mallows_144;0.16071428571428573;0.003034830093383789
Mallows_145;0.03497023809523807;0.0029931068420410156
Mallows_146;0.40625;0.00403141975402832
Mallows_147;0.7403273809523808;0.003989458084106445
Mallows_148;0.18377976190476192;0.003038644790649414
Mallows_149;0.1726190476190476;0.002992868423461914
Mallows_150;0.349702380952381;0.004045248031616211
Mallows_151;0.5200892857142857;0.003058910369873047
Mallows_152;0.5215773809523809;0.002992868423461914
Mallows_153;0.4166666666666667;0.0030481815338134766
Mallows_154;0.5014880952380952;0.003988742828369141
Mallows_155;0.5714285714285714;0.0040283203125
Mallows_156;0.14880952380952378;0.004022836685180664
Mallows_157;0.11458333333333333;0.002992868423461914
Mallows_158;0.16071428571428573;0.004030942916870117
Mallows_159;0.27901785714285715;0.0029921531677246094
Mallows_160;0.043898809523809514;0.003043651580810547
