instance_id_1;instance_id_2;distance;time
Urn_4;UN_0;567.0;40.236992835998535
Urn_4;UN_1;564.0;38.684964418411255
Urn_4;UN_2;565.0;38.71019697189331
Urn_4;UN_3;560.0;37.131144762039185
Urn_4;ID;1077.0;28.416507244110107
Urn_4;AN;899.0;26.810964345932007
Urn_4;UNSTA;584.0;27.08225107192993
Urn_4;UNSTB;671.0;23.157233953475952
Urn_4;UNSTC;719.0;23.582664728164673
Urn_4;ST_0;768.0;20.516492128372192
Urn_4;ST_1;760.0;20.58968710899353
Urn_4;ST_2;765.0;24.591418743133545
Urn_4;ST_3;768.0;33.31219124794006
Urn_4;IDSTA;866.0;35.50298571586609
Urn_4;IDSTB;943.0;31.50709629058838
Urn_4;IDSTC;1009.0;23.929654598236084
Urn_4;IDAN_0;1023.0;29.40980339050293
Urn_4;IDAN_1;985.0;29.635876178741455
Urn_4;IDAN_2;957.0;19.492530345916748
Urn_4;IDAN_3;939.0;18.876437664031982
Urn_4;IDAN_4;915.0;16.31750750541687
Urn_4;IDAN_5;891.0;19.970053672790527
Urn_4;IDAN_6;887.0;17.72736954689026
Urn_4;IDAN_7;885.0;17.342647314071655
Urn_4;IDAN_8;879.0;16.802855491638184
Urn_4;IDAN_9;885.0;16.637090921401978
Urn_4;IDAN_10;887.0;19.77824854850769
Urn_4;ANUN_0;854.0;16.9429874420166
Urn_4;ANUN_1;818.0;20.47664761543274
Urn_4;ANUN_2;772.0;19.764381170272827
Urn_4;ANUN_3;728.0;28.529994249343872
Urn_4;ANUN_4;694.0;35.158119440078735
Urn_4;ANUN_5;648.0;39.576504945755005
Urn_4;ANUN_6;607.0;31.692994594573975
Urn_4;ANUN_7;590.0;20.888219594955444
Urn_4;ANUN_8;572.0;21.870641708374023
Urn_4;ANUN_9;560.0;20.812838792800903
Urn_4;ANUN_10;565.0;31.756782293319702
Urn_4;Irish_0;535.0;26.011022806167603
Urn_4;Irish_1;548.0;21.80767250061035
Urn_4;Irish_2;554.0;21.893136262893677
Urn_4;Irish_3;564.0;28.922545671463013
Urn_4;Irish_4;562.0;26.224531412124634
Urn_4;Irish_5;559.0;21.967729330062866
Urn_4;Irish_6;561.0;23.5380277633667
Urn_4;Irish_7;561.0;35.321558713912964
Urn_4;Sushi_0;558.0;22.095431089401245
Urn_4;Sushi_1;580.0;22.775009632110596
Urn_4;Sushi_2;552.0;26.155925989151
Urn_4;Sushi_3;549.0;23.95171093940735
Urn_4;Sushi_4;545.0;21.97124433517456
Urn_4;Sushi_5;566.0;24.362065315246582
Urn_4;Sushi_6;551.0;24.696070194244385
Urn_4;Sushi_7;549.0;21.969099283218384
