instance_id_1;instance_id_2;distance;time
IDAN_4;Sushi_1;807.0;31.43167543411255
IDAN_4;Sushi_2;797.0;30.556570768356323
IDAN_4;Sushi_3;864.0;30.34388542175293
IDAN_4;Sushi_4;864.0;29.383298873901367
IDAN_4;Sushi_5;743.0;15.98970341682434
IDAN_4;Sushi_6;854.0;15.595126152038574
IDAN_4;Sushi_7;830.0;15.46238660812378
IDAN_4;Grenoble_0;654.0;15.329612493515015
IDAN_4;Grenoble_1;683.0;15.3831946849823
IDAN_4;Grenoble_2;623.0;15.519675254821777
IDAN_4;Grenoble_3;628.0;20.634056091308594
IDAN_4;Grenoble_4;621.0;15.550589561462402
IDAN_4;Grenoble_5;661.0;16.524348258972168
IDAN_4;Grenoble_6;695.0;16.286266326904297
IDAN_4;Grenoble_7;768.0;15.370295763015747
IDAN_5;IDAN_6;112.0;27.11274290084839
IDAN_5;IDAN_7;224.0;28.777332067489624
IDAN_5;IDAN_8;336.0;14.635676383972168
IDAN_5;IDAN_9;448.0;14.597428798675537
IDAN_5;IDAN_10;560.0;14.671424627304077
IDAN_5;ANUN_0;671.0;14.654715776443481
IDAN_5;ANUN_1;671.0;28.900402069091797
IDAN_5;ANUN_2;671.0;30.9409122467041
IDAN_5;ANUN_3;667.0;30.362699508666992
IDAN_5;ANUN_4;671.0;30.472017526626587
IDAN_5;ANUN_5;671.0;30.65421199798584
IDAN_5;ANUN_6;724.0;30.22766089439392
IDAN_5;ANUN_7;777.0;21.923582792282104
IDAN_5;ANUN_8;837.0;15.259246826171875
IDAN_5;ANUN_9;951.0;17.284847497940063
IDAN_5;ANUN_10;1002.0;15.33681845664978
IDAN_5;Irish_0;854.0;16.06613826751709
IDAN_5;Irish_1;871.0;16.650671243667603
IDAN_5;Irish_2;879.0;16.135997533798218
IDAN_5;Irish_3;873.0;18.40204095840454
IDAN_5;Irish_4;839.0;15.316123008728027
IDAN_5;Irish_5;852.0;21.034397840499878
IDAN_5;Irish_6;842.0;19.01050591468811
IDAN_5;Irish_7;872.0;16.2940890789032
IDAN_5;Sushi_0;853.0;16.16805386543274
IDAN_5;Sushi_1;821.0;16.76173162460327
IDAN_5;Sushi_2;807.0;16.317697286605835
IDAN_5;Sushi_3;862.0;15.547548055648804
IDAN_5;Sushi_4;852.0;15.33435344696045
IDAN_5;Sushi_5;747.0;15.245060682296753
IDAN_5;Sushi_6;858.0;15.548657417297363
IDAN_5;Sushi_7;826.0;15.236407995223999
IDAN_5;Grenoble_0;676.0;15.28700041770935
IDAN_5;Grenoble_1;707.0;15.751294612884521
IDAN_5;Grenoble_2;639.0;21.813482999801636
IDAN_5;Grenoble_3;646.0;15.983636617660522
IDAN_5;Grenoble_4;631.0;16.225951671600342
