instance_id_1;instance_id_2;distance;time
SP by Walsh_1;Sphere_14;782.0;32.14716362953186
SP by Walsh_1;Sphere_15;750.0;21.844754219055176
SP by Walsh_1;Urn_0;549.0;17.663782358169556
SP by Walsh_1;Urn_1;461.0;18.097336769104004
SP by Walsh_1;Urn_2;471.0;19.34516930580139
SP by Walsh_1;Urn_3;690.0;33.785048484802246
SP by Walsh_1;Urn_4;735.0;39.9358274936676
SP by Walsh_1;Urn_5;528.0;31.086080312728882
SP by Walsh_1;Urn_6;495.0;27.27506184577942
SP by Walsh_1;Urn_7;748.0;23.623461723327637
SP by Walsh_1;Urn_8;518.0;18.05214834213257
SP by Walsh_1;Urn_9;678.0;19.42349100112915
SP by Walsh_1;Urn_10;474.0;18.936416149139404
SP by Walsh_1;Urn_11;524.0;16.298357009887695
SP by Walsh_1;Urn_12;483.0;29.84657335281372
SP by Walsh_1;Urn_13;792.0;32.440521001815796
SP by Walsh_1;Urn_14;570.0;18.033924102783203
SP by Walsh_1;Urn_15;604.0;19.661400079727173
SP by Walsh_1;Urn_16;502.0;21.18512463569641
SP by Walsh_1;Urn_17;500.0;19.739757537841797
SP by Walsh_1;Urn_18;711.0;21.498499870300293
SP by Walsh_1;Urn_19;683.0;19.94740915298462
SP by Walsh_1;Urn_20;454.0;18.05497145652771
SP by Walsh_1;Urn_21;468.0;18.224493741989136
SP by Walsh_1;Urn_22;583.0;22.41108751296997
SP by Walsh_1;Urn_23;490.0;14.297720193862915
SP by Walsh_1;Urn_24;552.0;18.359306573867798
SP by Walsh_1;Urn_25;656.0;22.44890809059143
SP by Walsh_1;Urn_26;757.0;25.365401029586792
SP by Walsh_1;Urn_27;781.0;21.448031187057495
SP by Walsh_1;Urn_28;453.0;19.352880239486694
SP by Walsh_1;Urn_29;719.0;22.49962854385376
SP by Walsh_1;Urn_30;568.0;19.08293914794922
SP by Walsh_1;Urn_31;630.0;23.69663643836975
SP by Walsh_1;Urn_32;450.0;22.69973921775818
SP by Walsh_1;Urn_33;579.0;21.934792041778564
SP by Walsh_1;Urn_34;601.0;19.568052053451538
SP by Walsh_1;Urn_35;569.0;18.991135120391846
SP by Walsh_1;Urn_36;731.0;22.195392370224
SP by Walsh_1;Urn_37;560.0;20.08360004425049
SP by Walsh_1;Urn_38;584.0;17.8220374584198
SP by Walsh_1;Urn_39;508.0;15.94385576248169
SP by Walsh_1;Urn_40;745.0;17.803462266921997
SP by Walsh_1;Urn_41;619.0;24.288846492767334
SP by Walsh_1;Urn_42;777.0;34.319292068481445
SP by Walsh_1;Urn_43;432.0;18.419321298599243
SP by Walsh_1;Urn_44;619.0;18.712459087371826
SP by Walsh_1;Urn_45;688.0;19.191332578659058
SP by Walsh_1;Urn_46;615.0;20.752914905548096
SP by Walsh_1;Urn_47;607.0;24.731019020080566
SP by Walsh_1;Mallows_0;645.0;23.07645606994629
SP by Walsh_1;Mallows_1;443.0;22.030009984970093
SP by Walsh_1;Mallows_2;425.0;19.77994441986084
SP by Walsh_1;Mallows_3;442.0;26.087655067443848
SP by Walsh_1;Mallows_4;474.0;22.390564680099487
SP by Walsh_1;Mallows_5;449.0;14.948972463607788
SP by Walsh_1;Mallows_6;413.0;17.064448356628418
SP by Walsh_1;Mallows_7;447.0;24.234041690826416
SP by Walsh_1;Mallows_8;761.0;28.818531274795532
SP by Walsh_1;Mallows_9;711.0;24.561862468719482
SP by Walsh_1;Mallows_10;404.0;22.571321725845337
SP by Walsh_1;Mallows_11;363.0;17.844200134277344
SP by Walsh_1;Mallows_12;715.0;29.68973684310913
SP by Walsh_1;Mallows_13;433.0;22.029033660888672
SP by Walsh_1;Mallows_14;364.0;20.446851015090942
SP by Walsh_1;Mallows_15;512.0;29.90959334373474
SP by Walsh_1;Mallows_16;768.0;25.205034732818604
SP by Walsh_1;Mallows_17;425.0;21.20267367362976
SP by Walsh_1;Mallows_18;387.0;22.159832239151
SP by Walsh_1;Mallows_19;346.0;19.03284740447998
SP by Walsh_1;Mallows_20;644.0;24.26127815246582
SP by Walsh_1;Mallows_21;369.0;18.5570330619812
SP by Walsh_1;Mallows_22;441.0;25.59832262992859
SP by Walsh_1;Mallows_23;493.0;23.32869267463684
SP by Walsh_1;Mallows_24;379.0;21.38304901123047
SP by Walsh_1;Mallows_25;437.0;15.344138860702515
SP by Walsh_1;Mallows_26;704.0;25.657196521759033
SP by Walsh_1;Mallows_27;392.0;17.349448204040527
SP by Walsh_1;Mallows_28;409.0;16.476236581802368
SP by Walsh_1;Mallows_29;799.0;28.579073429107666
SP by Walsh_1;Mallows_30;785.0;35.31714153289795
SP by Walsh_1;Mallows_31;405.0;40.35973644256592
SP by Walsh_1;Mallows_32;459.0;29.85269546508789
SP by Walsh_1;Mallows_33;798.0;42.054931640625
SP by Walsh_1;Mallows_34;461.0;37.82798767089844
SP by Walsh_1;Mallows_35;716.0;24.544727087020874
SP by Walsh_1;Mallows_36;592.0;24.113537311553955
SP by Walsh_1;Mallows_37;409.0;25.779404401779175
SP by Walsh_1;Mallows_38;474.0;41.01306700706482
SP by Walsh_1;Mallows_39;519.0;42.641321897506714
SP by Walsh_1;Mallows_40;401.0;31.315764904022217
SP by Walsh_1;Mallows_41;629.0;29.745792388916016
SP by Walsh_1;Mallows_42;474.0;14.303782939910889
SP by Walsh_1;Mallows_43;656.0;23.442269802093506
SP by Walsh_1;Mallows_44;718.0;28.418397188186646
SP by Walsh_1;Mallows_45;400.0;17.82222867012024
SP by Walsh_1;Mallows_46;436.0;39.163126945495605
SP by Walsh_1;Mallows_47;455.0;29.529322624206543
SP by Walsh_1;UN_0;874.0;42.14357042312622
SP by Walsh_1;UN_1;883.0;42.55447793006897
SP by Walsh_1;UN_2;888.0;42.369269132614136
SP by Walsh_1;UN_3;889.0;42.9616539478302
SP by Walsh_1;ID;508.0;29.11538577079773
SP by Walsh_1;AN;874.0;33.23958611488342
SP by Walsh_1;UNSTA;781.0;30.37825059890747
SP by Walsh_1;UNSTB;652.0;23.946825981140137
SP by Walsh_1;UNSTC;578.0;21.064366579055786
SP by Walsh_1;ST_0;475.0;22.092835426330566
SP by Walsh_1;ST_1;473.0;19.78128457069397
SP by Walsh_1;ST_2;474.0;20.091712713241577
SP by Walsh_1;ST_3;475.0;20.36209797859192
SP by Walsh_1;IDSTA;473.0;16.95379376411438
SP by Walsh_1;IDSTB;396.0;18.392543077468872
SP by Walsh_1;IDSTC;476.0;16.05063247680664
SP by Walsh_1;IDAN_0;512.0;14.301902294158936
SP by Walsh_1;IDAN_1;528.0;17.733439683914185
SP by Walsh_1;IDAN_2;554.0;15.548810720443726
SP by Walsh_1;IDAN_3;592.0;15.63628363609314
SP by Walsh_1;IDAN_4;634.0;16.323965311050415
SP by Walsh_1;IDAN_5;686.0;17.469127893447876
SP by Walsh_1;IDAN_6;742.0;20.39956784248352
SP by Walsh_1;IDAN_7;782.0;16.43816375732422
SP by Walsh_1;IDAN_8;822.0;16.44046950340271
SP by Walsh_1;IDAN_9;848.0;16.54226517677307
SP by Walsh_1;IDAN_10;866.0;21.77468729019165
SP by Walsh_1;ANUN_0;863.0;20.72947335243225
SP by Walsh_1;ANUN_1;859.0;17.179885625839233
SP by Walsh_1;ANUN_2;849.0;18.149832725524902
SP by Walsh_1;ANUN_3;845.0;21.978044748306274
SP by Walsh_1;ANUN_4;841.0;21.842090606689453
SP by Walsh_1;ANUN_5;847.0;20.14827060699463
SP by Walsh_1;ANUN_6;848.0;21.364156007766724
SP by Walsh_1;ANUN_7;857.0;24.00871753692627
SP by Walsh_1;ANUN_8;847.0;25.538893461227417
SP by Walsh_1;ANUN_9;873.0;22.566826581954956
SP by Walsh_1;ANUN_10;878.0;23.204322576522827
SP by Walsh_1;Irish_0;662.0;25.074135065078735
SP by Walsh_1;Irish_1;585.0;28.13656973838806
SP by Walsh_1;Irish_2;629.0;28.200124502182007
SP by Walsh_1;Irish_3;645.0;22.99471139907837
SP by Walsh_1;Irish_4;587.0;28.545186042785645
SP by Walsh_1;Irish_5;580.0;38.578723430633545
SP by Walsh_1;Irish_6;630.0;33.33331108093262
SP by Walsh_1;Irish_7;538.0;25.615591049194336
SP by Walsh_1;Sushi_0;577.0;27.530962467193604
SP by Walsh_1;Sushi_1;517.0;23.713813304901123
SP by Walsh_1;Sushi_2;519.0;26.314133405685425
SP by Walsh_1;Sushi_3;586.0;22.607017755508423
SP by Walsh_1;Sushi_4;608.0;26.61949610710144
SP by Walsh_1;Sushi_5;537.0;25.078588485717773
SP by Walsh_1;Sushi_6;594.0;22.901965618133545
SP by Walsh_1;Sushi_7;608.0;22.75301170349121
SP by Walsh_1;Grenoble_0;458.0;26.39399766921997
SP by Walsh_1;Grenoble_1;497.0;24.714096307754517
SP by Walsh_1;Grenoble_2;531.0;21.34756064414978
SP by Walsh_1;Grenoble_3;528.0;23.604612588882446
SP by Walsh_1;Grenoble_4;557.0;22.22643542289734
SP by Walsh_1;Grenoble_5;515.0;22.546207904815674
SP by Walsh_1;Grenoble_6;539.0;24.401601791381836
SP by Walsh_1;Grenoble_7;484.0;24.053758144378662
SP by Walsh_2;SP by Walsh_3;103.0;32.52822756767273
SP by Walsh_2;SP by Walsh_4;109.0;34.75762367248535
SP by Walsh_2;SP by Walsh_5;96.0;21.541887998580933
SP by Walsh_2;SP by Walsh_6;97.0;19.85899806022644
SP by Walsh_2;SP by Walsh_7;112.0;19.542911052703857
SP by Walsh_2;SP by Walsh_8;91.0;20.268219470977783
SP by Walsh_2;SP by Walsh_9;94.0;35.10231113433838
SP by Walsh_2;SP by Walsh_10;93.0;37.78608798980713
SP by Walsh_2;SP by Walsh_11;118.0;23.571009397506714
SP by Walsh_2;SP by Walsh_12;103.0;36.898489475250244
SP by Walsh_2;SP by Walsh_13;130.0;29.53758406639099
SP by Walsh_2;SP by Walsh_14;100.0;24.605106115341187
SP by Walsh_2;SP by Walsh_15;88.0;36.29308247566223
SP by Walsh_2;SPOC_0;739.0;39.058390378952026
SP by Walsh_2;SPOC_1;787.0;27.98239040374756
SP by Walsh_2;SPOC_2;763.0;21.20050597190857
SP by Walsh_2;SPOC_3;781.0;21.965413808822632
SP by Walsh_2;SPOC_4;778.0;26.366595029830933
SP by Walsh_2;SPOC_5;725.0;38.450154066085815
SP by Walsh_2;SPOC_6;766.0;40.89491295814514
SP by Walsh_2;SPOC_7;713.0;26.38361620903015
SP by Walsh_2;SPOC_8;664.0;24.762236833572388
SP by Walsh_2;SPOC_9;686.0;25.029272079467773
SP by Walsh_2;SPOC_10;708.0;21.86130380630493
SP by Walsh_2;SPOC_11;742.0;22.326392889022827
SP by Walsh_2;SPOC_12;705.0;31.148993492126465
SP by Walsh_2;SPOC_13;801.0;32.00581479072571
