instance_id_1;instance_id_2;distance;time
GS Balanced_2;Sphere_0;485.0;18.19462013244629
GS Balanced_2;Sphere_1;610.0;18.107523441314697
GS Balanced_2;Sphere_2;508.0;24.116822481155396
GS Balanced_2;Sphere_3;475.0;32.722859144210815
GS Balanced_2;Sphere_4;529.0;33.2912163734436
GS Balanced_2;Sphere_5;488.0;22.777722358703613
GS Balanced_2;Sphere_6;547.0;20.04117488861084
GS Balanced_2;Sphere_7;582.0;18.052005767822266
GS Balanced_2;Sphere_8;552.0;19.479294538497925
GS Balanced_2;Sphere_9;507.0;21.716593027114868
GS Balanced_2;Sphere_10;495.0;29.388155937194824
GS Balanced_2;Sphere_11;568.0;22.972073554992676
GS Balanced_2;Sphere_12;489.0;17.50421380996704
GS Balanced_2;Sphere_13;555.0;17.613614797592163
GS Balanced_2;Sphere_14;535.0;17.885452270507812
GS Balanced_2;Sphere_15;505.0;30.341676712036133
GS Balanced_2;Urn_0;710.0;34.154165744781494
GS Balanced_2;Urn_1;920.0;34.0335328578949
GS Balanced_2;Urn_2;926.0;35.332738637924194
GS Balanced_2;Urn_3;675.0;33.95723485946655
GS Balanced_2;Urn_4;678.0;32.63999390602112
GS Balanced_2;Urn_5;1019.0;23.973945379257202
GS Balanced_2;Urn_6;892.0;25.320791959762573
GS Balanced_2;Urn_7;637.0;28.46096396446228
GS Balanced_2;Urn_8;803.0;31.806200742721558
GS Balanced_2;Urn_9;613.0;20.204463243484497
GS Balanced_2;Urn_10;891.0;18.113197803497314
GS Balanced_2;Urn_11;911.0;25.815651178359985
GS Balanced_2;Urn_12;826.0;32.77523922920227
GS Balanced_2;Urn_13;647.0;26.475719213485718
GS Balanced_2;Urn_14;785.0;23.989031314849854
GS Balanced_2;Urn_15;693.0;33.052332639694214
GS Balanced_2;Urn_16;1197.0;15.642623662948608
GS Balanced_2;Urn_17;1021.0;17.01094675064087
GS Balanced_2;Urn_18;642.0;19.702210664749146
GS Balanced_2;Urn_19;630.0;29.814414501190186
GS Balanced_2;Urn_20;991.0;21.21021580696106
GS Balanced_2;Urn_21;1081.0;15.306656122207642
GS Balanced_2;Urn_22;738.0;24.75915813446045
GS Balanced_2;Urn_23;1205.0;16.465723514556885
GS Balanced_2;Urn_24;859.0;20.519600868225098
GS Balanced_2;Urn_25;643.0;18.35167622566223
GS Balanced_2;Urn_26;658.0;16.83176279067993
GS Balanced_2;Urn_27;680.0;17.429816246032715
GS Balanced_2;Urn_28;932.0;28.570589780807495
GS Balanced_2;Urn_29;706.0;33.545886516571045
GS Balanced_2;Urn_30;803.0;22.569100618362427
GS Balanced_2;Urn_31;733.0;19.56415033340454
GS Balanced_2;Urn_32;1017.0;19.9628267288208
GS Balanced_2;Urn_33;878.0;21.16443634033203
GS Balanced_2;Urn_34;714.0;18.638957738876343
GS Balanced_2;Urn_35;778.0;18.220601081848145
GS Balanced_2;Urn_36;660.0;20.38003373146057
GS Balanced_2;Urn_37;761.0;19.429030656814575
GS Balanced_2;Urn_38;779.0;18.599173069000244
GS Balanced_2;Urn_39;1255.0;14.342428922653198
GS Balanced_2;Urn_40;652.0;19.23147225379944
GS Balanced_2;Urn_41;708.0;20.25833249092102
GS Balanced_2;Urn_42;686.0;16.57374119758606
GS Balanced_2;Urn_43;1097.0;16.40852642059326
GS Balanced_2;Urn_44;708.0;34.099205017089844
GS Balanced_2;Urn_45;693.0;28.99122643470764
